"MEG_ID"	"Broadclass"	"Class"	"Mechanism"	"Gene"
"5800"	"MEG_7691"	"Drugs"	"MLS"	"Streptogramin_B_ester_bond_cleavage"	"VGBA"
"5801"	"MEG_4371"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"ORN"
"5802"	"MEG_2615"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"5803"	"MEG_2664"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"DPSA"
"5804"	"MEG_4554"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5805"	"MEG_553"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5806"	"MEG_6843"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5807"	"MEG_3314"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"5808"	"MEG_6101"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"5809"	"MEG_5680"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5810"	"MEG_7371"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"5811"	"MEG_4383"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ABC_efflux_pumps"	"OTRC"
"5812"	"MEG_1437"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5813"	"MEG_204"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5814"	"MEG_7715"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"5815"	"MEG_5145"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5816"	"MEG_2414"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5817"	"MEG_2896"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FECE"
"5818"	"MEG_3556"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"5819"	"MEG_5977"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5820"	"MEG_4874"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5821"	"MEG_6909"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5822"	"MEG_770"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5823"	"MEG_4084"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MTRE"
"5824"	"MEG_3599"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"LMRS"
"5825"	"MEG_634"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5826"	"MEG_4666"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5827"	"MEG_1994"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5828"	"MEG_6635"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULII"
"5829"	"MEG_205"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5830"	"MEG_7420"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"
"5831"	"MEG_1482"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"BUT"
"5832"	"MEG_5485"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5833"	"MEG_4377"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"OSCA"
"5834"	"MEG_6068"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"RMTD"
"5835"	"MEG_3825"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"5836"	"MEG_2838"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMN"
"5837"	"MEG_5417"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"PCOB"
"5838"	"MEG_6185"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SFO"
"5839"	"MEG_879"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5840"	"MEG_3098"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"5841"	"MEG_3370"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"5842"	"MEG_2450"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"CUSC"
"5843"	"MEG_1846"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5844"	"MEG_5199"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5845"	"MEG_6150"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"RTG"
"5846"	"MEG_6988"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET39"
"5847"	"MEG_5683"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5848"	"MEG_5110"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5849"	"MEG_4086"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MTRF"
"5850"	"MEG_4087"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"MTRR|RequiresSNPConfirmation"
"5851"	"MEG_2446"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"CUSA"
"5852"	"MEG_5566"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5853"	"MEG_322"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5854"	"MEG_3335"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"5855"	"MEG_1161"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ARSCM"
"5856"	"MEG_5217"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5857"	"MEG_2843"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMR"
"5858"	"MEG_5246"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5859"	"MEG_3725"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5860"	"MEG_5373"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"5861"	"MEG_3473"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"5862"	"MEG_6803"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5863"	"MEG_2222"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5864"	"MEG_1491"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"CARA"
"5865"	"MEG_1108"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"ARL"
"5866"	"MEG_113"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5867"	"MEG_51"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"5868"	"MEG_4955"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5869"	"MEG_7048"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETB"
"5870"	"MEG_3183"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"5871"	"MEG_5337"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"5872"	"MEG_6370"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5873"	"MEG_4568"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5874"	"MEG_5633"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5875"	"MEG_7190"	"Drugs"	"Tetracyclines"	"Tetracycline_transcriptional_repressor"	"TETR|RequiresSNPConfirmation"
"5876"	"MEG_3153"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"GOB"
"5877"	"MEG_5286"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"5878"	"MEG_923"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5879"	"MEG_5647"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5880"	"MEG_6136"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOBL|RequiresSNPConfirmation"
"5881"	"MEG_6590"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"5882"	"MEG_6442"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5883"	"MEG_5786"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_regulator"	"PHOR"
"5884"	"MEG_5295"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"5885"	"MEG_3997"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"MNTA"
"5886"	"MEG_1368"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5887"	"MEG_3457"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KLUC"
"5888"	"MEG_4262"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"5889"	"MEG_4027"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPH"
"5890"	"MEG_3687"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5891"	"MEG_2511"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"5892"	"MEG_1207"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BCL"
"5893"	"MEG_5673"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5894"	"MEG_1265"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BLAB"
"5895"	"MEG_6518"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"SMB"
"5896"	"MEG_3710"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5897"	"MEG_7837"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_resistance_protein"	"YJCG"
"5898"	"MEG_444"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"5899"	"MEG_5945"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"5900"	"MEG_6459"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5901"	"MEG_1773"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"5902"	"MEG_491"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"5903"	"MEG_482"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"5904"	"MEG_5489"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5905"	"MEG_1015"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH2-DPRIME"
"5906"	"MEG_3807"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"5907"	"MEG_5583"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5908"	"MEG_4258"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"5909"	"MEG_2869"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"EVGS"
"5910"	"MEG_5352"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"5911"	"MEG_5511"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5912"	"MEG_1339"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5913"	"MEG_3301"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"IMI"
"5914"	"MEG_1249"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAA"
"5915"	"MEG_5870"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"
"5916"	"MEG_4557"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5917"	"MEG_6149"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"RSA"
"5918"	"MEG_6196"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5919"	"MEG_6663"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5920"	"MEG_685"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ADEH"
"5921"	"MEG_4077"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"MTRA"
"5922"	"MEG_5433"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5923"	"MEG_4029"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHA"
"5924"	"MEG_2407"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5925"	"MEG_875"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5926"	"MEG_1712"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"CHRBM"
"5927"	"MEG_1132"	"Drugs"	"Rifampin"	"Rifampin_ADP-ribosyltransferase_Arr"	"ARR"
"5928"	"MEG_4278"	"Drugs"	"MLS"	"Macrolide_glycosyltransferases"	"OLEI"
"5929"	"MEG_2984"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSA"
"5930"	"MEG_2795"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"
"5931"	"MEG_3366"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"5932"	"MEG_5667"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5933"	"MEG_3884"	"Metals"	"Mercury_resistance"	"Mercury_resistance_regulator"	"MERR"
"5934"	"MEG_7659"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"5935"	"MEG_54"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"5936"	"MEG_2328"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5937"	"MEG_5280"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"5938"	"MEG_7811"	"Metals"	"Iron_resistance"	"Iron_resistance_protein"	"YBTP"
"5939"	"MEG_3529"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"L1"
"5940"	"MEG_1981"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5941"	"MEG_1344"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5942"	"MEG_6924"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5943"	"MEG_3967"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MIR"
"5944"	"MEG_6935"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5945"	"MEG_1291"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAL"
"5946"	"MEG_7695"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VHW"
"5947"	"MEG_7036"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ABC_efflux_pumps"	"TETA60"
"5948"	"MEG_7651"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"5949"	"MEG_1582"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"5950"	"MEG_2235"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"5951"	"MEG_4642"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5952"	"MEG_6375"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5953"	"MEG_820"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5954"	"MEG_1807"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"5955"	"MEG_5665"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5956"	"MEG_2052"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"COPD"
"5957"	"MEG_1459"	"Drugs"	"Glycopeptides"	"Bleomycin_resistance_protein"	"BLE"
"5958"	"MEG_4100"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_RND_efflux_pumps"	"MUXA"
"5959"	"MEG_5821"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"QACAB"
"5960"	"MEG_2682"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"DSBA"
"5961"	"MEG_861"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5962"	"MEG_4038"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHC"
"5963"	"MEG_2842"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMQ"
"5964"	"MEG_2653"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"DNAK"
"5965"	"MEG_7003"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET50"
"5966"	"MEG_2756"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"
"5967"	"MEG_2686"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"DSBA"
"5968"	"MEG_5329"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"5969"	"MEG_3574"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"5970"	"MEG_2973"	"Drugs"	"Fosfomycin"	"Fosfomycin_phosphorylation"	"FOMA"
"5971"	"MEG_3686"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"5972"	"MEG_2019"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"COPA"
"5973"	"MEG_5241"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5974"	"MEG_6563"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_regulator"	"SRPR"
"5975"	"MEG_3028"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSX"
"5976"	"MEG_97"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"5977"	"MEG_5336"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"5978"	"MEG_2670"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"DRRA"
"5979"	"MEG_564"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5980"	"MEG_7781"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"VMEA"
"5981"	"MEG_2487"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"5982"	"MEG_664"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"5983"	"MEG_3055"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"FRI"
"5984"	"MEG_3173"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"GRM"
"5985"	"MEG_453"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"5986"	"MEG_6072"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"RMTF"
"5987"	"MEG_6398"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"5988"	"MEG_1415"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"5989"	"MEG_6820"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5990"	"MEG_5585"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"5991"	"MEG_4088"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"MTRR|RequiresSNPConfirmation"
"5992"	"MEG_5800"	"Multi-compound"	"Drug_and_metal_resistance"	"Drug_and_metal_MFS_efflux_pumps"	"PMRCM"
"5993"	"MEG_2729"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRD"
"5994"	"MEG_6669"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"5995"	"MEG_4564"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"5996"	"MEG_1529"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"5997"	"MEG_956"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"5998"	"MEG_6606"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"5999"	"MEG_4917"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6000"	"MEG_1216"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"BCRCM"
"6001"	"MEG_3060"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"FRI"
"6002"	"MEG_6539"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_MFS_efflux_pump"	"SMVA"
"6003"	"MEG_17"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC2-PRIME"
"6004"	"MEG_7771"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"VMEA"
"6005"	"MEG_2790"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"
"6006"	"MEG_6601"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"6007"	"MEG_5250"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6008"	"MEG_1225"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"BEPE"
"6009"	"MEG_6538"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"SMTB"
"6010"	"MEG_2169"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6011"	"MEG_6469"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6012"	"MEG_2714"	"Biocides"	"Quaternary_Ammonium_Compounds_(QACs)_resistance"	"QAC_efflux_pump"	"EMEA"
"6013"	"MEG_5178"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6014"	"MEG_7622"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATB"
"6015"	"MEG_7341"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANA"
"6016"	"MEG_4525"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6017"	"MEG_7133"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"6018"	"MEG_6742"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6019"	"MEG_2101"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CPHA"
"6020"	"MEG_1069"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"
"6021"	"MEG_2510"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"6022"	"MEG_7318"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB|RequiresSNPConfirmation"
"6023"	"MEG_3637"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"LRA"
"6024"	"MEG_5390"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"6025"	"MEG_4806"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6026"	"MEG_5453"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6027"	"MEG_4005"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"MODB"
"6028"	"MEG_508"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6029"	"MEG_4486"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6030"	"MEG_6659"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6031"	"MEG_3646"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"LSAB"
"6032"	"MEG_257"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6033"	"MEG_4151"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"6034"	"MEG_441"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"6035"	"MEG_2309"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6036"	"MEG_3717"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"6037"	"MEG_3271"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_RND_efflux_pumps"	"HNS"
"6038"	"MEG_878"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"6039"	"MEG_4937"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6040"	"MEG_6558"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"SRMB"
"6041"	"MEG_4897"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6042"	"MEG_1680"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"CFR"
"6043"	"MEG_7732"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"6044"	"MEG_2954"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP|RequiresSNPConfirmation"
"6045"	"MEG_1039"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"
"6046"	"MEG_396"	"Metals"	"Iron_resistance"	"Iron_resistance_protein"	"ACN"
"6047"	"MEG_3981"	"Drugs"	"MLS"	"Macrolide-resistant_23S_rRNA_mutation"	"MLS23S|RequiresSNPConfirmation"
"6048"	"MEG_5302"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"6049"	"MEG_4651"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6050"	"MEG_2241"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6051"	"MEG_1478"	"Drugs"	"Glycopeptides"	"Bleomycin_resistance_protein"	"BRP"
"6052"	"MEG_4959"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6053"	"MEG_4344"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"6054"	"MEG_4739"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
